,ID,Number of cycles,Stress amplitude (MPa),Max. stress (MPa),Composition,Processing history,Phases,Grain size (um),Tensile YS (MPa),UTS (MPa),Uniform elongation (%),Elongation to failure (%),Tesing temperature (K),R,Frequency (Hz),Testing type,Standard followed,Sample geometry,Sample dimension (mm),Fatigue limit in stress amplitude (MPa),Fatigue limit in max stress (MPa),Corresponding fatigue cycles,Fatigue ratio,Publication date,Reference,Normalized_Stress,log_cycles,Stress_Ratio,Goodman_Adjusted_Stress,Fatigue_Ratio
171,15,10000000.0,78.51160349999999,174.47023,CoCrFeNiMn,,FCC,250–500,159.0,362.0,,38.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.249,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.21688288259668506,7.0,0.1,151.55567282464003,0.249
172,16,3878.65962,156.9958695,348.87971,CoCrFeNiMn,Laser beam welded,FCC,100-300,164.0,349.0,,36.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.258,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.44984489828080226,3.5886816688390573,0.1,455495.53957512474,0.258
173,16,18298.15403,134.73057599999999,299.40128,CoCrFeNiMn,Laser beam welded,FCC,100-300,164.0,349.0,,36.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.258,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.3860474957020057,4.262407279073488,0.1,948.0279133009877,0.258
174,16,36719.46363,156.888306,348.64068,CoCrFeNiMn,Laser beam welded,FCC,100-300,164.0,349.0,,36.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.258,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.4495366934097421,4.564896328732021,0.1,152382.32993987418,0.258
175,16,45378.08091,145.88114850000002,324.18033,CoCrFeNiMn,Laser beam welded,FCC,100-300,164.0,349.0,,36.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.258,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.41799756017191986,4.656846125135942,0.1,2051.2972503864917,0.258
176,16,63022.72988,134.587161,299.08258,CoCrFeNiMn,Laser beam welded,FCC,100-300,164.0,349.0,,36.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.258,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.38563656446991407,4.799497211058592,0.1,940.9724939510098,0.258
177,16,72816.41866,146.096271,324.65838,CoCrFeNiMn,Laser beam welded,FCC,100-300,164.0,349.0,,36.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.258,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.4186139570200573,4.8622293151575535,0.1,2094.667428831771,0.258
178,16,80071.47374,146.096271,324.65838,CoCrFeNiMn,Laser beam welded,FCC,100-300,164.0,349.0,,36.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.258,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.4186139570200573,4.903477821903694,0.1,2094.667428831771,0.258
179,16,83468.77574,134.587161,299.08258,CoCrFeNiMn,Laser beam welded,FCC,100-300,164.0,349.0,,36.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.258,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.38563656446991407,4.921524043628694,0.1,940.9724939510098,0.258
180,16,146992.913,123.329025,274.0645,CoCrFeNiMn,Laser beam welded,FCC,100-300,164.0,349.0,,36.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.258,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.3533782951289398,5.167296396522405,0.1,574.3850341293513,0.258
181,16,152021.58025,112.07088900000001,249.04642,CoCrFeNiMn,Laser beam welded,FCC,100-300,164.0,349.0,,36.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.258,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.3211200257879656,5.181905242670079,0.1,391.3090482702071,0.258
182,16,214077.85068,134.587161,299.08258,CoCrFeNiMn,Laser beam welded,FCC,100-300,164.0,349.0,,36.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.258,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.38563656446991407,5.33057173583688,0.1,940.9724939510098,0.258
183,16,212810.81952,112.178448,249.28544,CoCrFeNiMn,Laser beam welded,FCC,100-300,164.0,349.0,,36.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.258,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.321428217765043,5.3279937041605265,0.1,392.62348800415907,0.258
184,16,259374.98759,112.07088900000001,249.04642,CoCrFeNiMn,Laser beam welded,FCC,100-300,164.0,349.0,,36.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.258,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.3211200257879656,5.413928093277008,0.1,391.3090482702071,0.258
185,16,372552.96607,123.2214615,273.82547,CoCrFeNiMn,Laser beam welded,FCC,100-300,164.0,349.0,,36.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.258,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.35307009025787967,5.5711880253707164,0.1,572.0593140189902,0.258
186,16,421179.61826,100.812753,224.02834,CoCrFeNiMn,Laser beam welded,FCC,100-300,164.0,349.0,,36.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.258,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.2888617564469914,5.624467346626969,0.1,281.53303554581896,0.258
187,16,630628.36423,100.812753,224.02834,CoCrFeNiMn,Laser beam welded,FCC,100-300,164.0,349.0,,36.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.258,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.2888617564469914,5.799773500429553,0.1,281.53303554581896,0.258
188,16,881054.18421,89.6621805,199.24929,CoCrFeNiMn,Laser beam welded,FCC,100-300,164.0,349.0,,36.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.258,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.25691169197707736,5.945002618037242,0.1,208.9612863571732,0.258
189,16,923904.05118,100.66933800000001,223.70964,CoCrFeNiMn,Laser beam welded,FCC,100-300,164.0,349.0,,36.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.258,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.28845082521489973,5.965626871429258,0.1,280.4174156894434,0.258
190,16,1803371.1044,112.07088900000001,249.04642,CoCrFeNiMn,Laser beam welded,FCC,100-300,164.0,349.0,,36.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.258,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.3211200257879656,6.256085106649777,0.1,391.3090482702071,0.258
191,16,2026685.66753,89.6621805,199.24929,CoCrFeNiMn,Laser beam welded,FCC,100-300,164.0,349.0,,36.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.258,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.25691169197707736,6.306786396229757,0.1,208.9612863571732,0.258
192,16,10000000.0,89.518761,198.93058,CoCrFeNiMn,Laser beam welded,FCC,100-300,164.0,349.0,,36.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.258,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.25650074785100285,7.0,0.1,208.18396971881413,0.258
193,17,95352.87138,207.170613,460.37914,CoCrFeNiMn,VIM + hot-rolled + homogenized heat treated (1273 K for 24 h),FCC,245.48,293.1,625.6,,63.0,RT,0.1,20,Axial,,Dog-bone,12.5×3×1,126,280,10000000.0,0.201,2019-04-26 00:00:00,"Kim, Y.K., Ham, G.S., Kim, H.S. and Lee, K.A., 2019. High-cycle fatigue and tensile deformation behaviors of coarse-grained equiatomic CoCrFeMnNi high entropy alloy and unexpected hardening behavior during cyclic loading. Intermetallics, 111, p.106486.",0.3311550719309463,4.979333775575137,0.1,784.4405088606851,0.201
194,17,143789.49678,188.97755400000003,419.95012,CoCrFeNiMn,VIM + hot-rolled + homogenized heat treated (1273 K for 24 h),FCC,245.48,293.1,625.6,,63.0,RT,0.1,20,Axial,,Dog-bone,12.5×3×1,126,280,10000000.0,0.201,2019-04-26 00:00:00,"Kim, Y.K., Ham, G.S., Kim, H.S. and Lee, K.A., 2019. High-cycle fatigue and tensile deformation behaviors of coarse-grained equiatomic CoCrFeMnNi high entropy alloy and unexpected hardening behavior during cyclic loading. Intermetallics, 111, p.106486.",0.30207409526854223,5.15772716381402,0.1,574.8817251067688,0.201
195,17,181305.63865,180.1244115,400.27647,CoCrFeNiMn,VIM + hot-rolled + homogenized heat treated (1273 K for 24 h),FCC,245.48,293.1,625.6,,63.0,RT,0.1,20,Axial,,Dog-bone,12.5×3×1,126,280,10000000.0,0.201,2019-04-26 00:00:00,"Kim, Y.K., Ham, G.S., Kim, H.S. and Lee, K.A., 2019. High-cycle fatigue and tensile deformation behaviors of coarse-grained equiatomic CoCrFeMnNi high entropy alloy and unexpected hardening behavior during cyclic loading. Intermetallics, 111, p.106486.",0.2879226526534527,5.258411310970855,0.1,500.10681012497895,0.201
196,17,230395.56812,171.027882,380.06196,CoCrFeNiMn,VIM + hot-rolled + homogenized heat treated (1273 K for 24 h),FCC,245.48,293.1,625.6,,63.0,RT,0.1,20,Axial,,Dog-bone,12.5×3×1,126,280,10000000.0,0.201,2019-04-26 00:00:00,"Kim, Y.K., Ham, G.S., Kim, H.S. and Lee, K.A., 2019. High-cycle fatigue and tensile deformation behaviors of coarse-grained equiatomic CoCrFeMnNi high entropy alloy and unexpected hardening behavior during cyclic loading. Intermetallics, 111, p.106486.",0.27338216432225065,5.362474120760114,0.1,435.75750209295467,0.201
197,17,351781.80201,162.1747395,360.38831,CoCrFeNiMn,VIM + hot-rolled + homogenized heat treated (1273 K for 24 h),FCC,245.48,293.1,625.6,,63.0,RT,0.1,20,Axial,,Dog-bone,12.5×3×1,126,280,10000000.0,0.201,2019-04-26 00:00:00,"Kim, Y.K., Ham, G.S., Kim, H.S. and Lee, K.A., 2019. High-cycle fatigue and tensile deformation behaviors of coarse-grained equiatomic CoCrFeMnNi high entropy alloy and unexpected hardening behavior during cyclic loading. Intermetallics, 111, p.106486.",0.2592307217071611,5.546273369257152,0.1,382.54918940865684,0.201
198,17,446334.48875,153.04779,340.1062,CoCrFeNiMn,VIM + hot-rolled + homogenized heat treated (1273 K for 24 h),FCC,245.48,293.1,625.6,,63.0,RT,0.1,20,Axial,,Dog-bone,12.5×3×1,126,280,10000000.0,0.201,2019-04-26 00:00:00,"Kim, Y.K., Ham, G.S., Kim, H.S. and Lee, K.A., 2019. High-cycle fatigue and tensile deformation behaviors of coarse-grained equiatomic CoCrFeMnNi high entropy alloy and unexpected hardening behavior during cyclic loading. Intermetallics, 111, p.106486.",0.24464160805626597,5.6496604465427565,0.1,335.37224774758675,0.201
199,17,598927.00434,143.738298,319.41844,CoCrFeNiMn,VIM + hot-rolled + homogenized heat treated (1273 K for 24 h),FCC,245.48,293.1,625.6,,63.0,RT,0.1,20,Axial,,Dog-bone,12.5×3×1,126,280,10000000.0,0.201,2019-04-26 00:00:00,"Kim, Y.K., Ham, G.S., Kim, H.S. and Lee, K.A., 2019. High-cycle fatigue and tensile deformation behaviors of coarse-grained equiatomic CoCrFeMnNi high entropy alloy and unexpected hardening behavior during cyclic loading. Intermetallics, 111, p.106486.",0.2297607065217391,5.777373894936695,0.1,293.69070831306755,0.201
200,17,1002400.70349,137.1364695,304.74771,CoCrFeNiMn,VIM + hot-rolled + homogenized heat treated (1273 K for 24 h),FCC,245.48,293.1,625.6,,63.0,RT,0.1,20,Axial,,Dog-bone,12.5×3×1,126,280,10000000.0,0.201,2019-04-26 00:00:00,"Kim, Y.K., Ham, G.S., Kim, H.S. and Lee, K.A., 2019. High-cycle fatigue and tensile deformation behaviors of coarse-grained equiatomic CoCrFeMnNi high entropy alloy and unexpected hardening behavior during cyclic loading. Intermetallics, 111, p.106486.",0.21920791160485933,6.001041362776315,0.1,267.38963065901754,0.201
201,17,10000000.0,126.24497550000001,280.54439,CoCrFeNiMn,VIM + hot-rolled + homogenized heat treated (1273 K for 24 h),FCC,245.48,293.1,625.6,,63.0,RT,0.1,20,Axial,,Dog-bone,12.5×3×1,126,280,10000000.0,0.201,2019-04-26 00:00:00,"Kim, Y.K., Ham, G.S., Kim, H.S. and Lee, K.A., 2019. High-cycle fatigue and tensile deformation behaviors of coarse-grained equiatomic CoCrFeMnNi high entropy alloy and unexpected hardening behavior during cyclic loading. Intermetallics, 111, p.106486.",0.20179823449488493,7.0,0.1,228.88732825645118,0.201
202,18,597787.7,699.6024,699.6024,CoCrFeNiMn,VIM + homogenized (1473 K & 24 h) + rolling (973 K) + annealed (1273K),FCC,14.3 ± 8.6,851.2,903.9,,0.147,RT,-1.0,50,RBT,ISO 1143,Dog-bone,"d=6, l=60",549,549,10000000.0,0.608,2020-06-08 00:00:00,"Lee, G. T., Won, J. W., Lim, K. R., Kang, M., Kwon, H. J., Na, Y. S., & Choi, Y. S. (2020). Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures. Metals and Materials International. https://doi.org/10.1007/s12540-020-00786-7",0.7739820776634584,5.776546974809847,-1.0,3095.3403728678168,0.608
203,18,843292.3,659.9583,659.9583,CoCrFeNiMn,VIM + homogenized (1473 K & 24 h) + rolling (973 K) + annealed (1273K),FCC,14.3 ± 8.6,851.2,903.9,,0.147,RT,-1.0,50,RBT,ISO 1143,Dog-bone,"d=6, l=60",549,549,10000000.0,0.608,2020-06-08 00:00:00,"Lee, G. T., Won, J. W., Lim, K. R., Kang, M., Kwon, H. J., Na, Y. S., & Choi, Y. S. (2020). Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures. Metals and Materials International. https://doi.org/10.1007/s12540-020-00786-7",0.7301231330899436,5.925978134854819,-1.0,2445.4052233381994,0.608
204,18,3901695.0,579.3985,579.3985,CoCrFeNiMn,VIM + homogenized (1473 K & 24 h) + rolling (973 K) + annealed (1273K),FCC,14.3 ± 8.6,851.2,903.9,,0.147,RT,-1.0,50,RBT,ISO 1143,Dog-bone,"d=6, l=60",549,549,10000000.0,0.608,2020-06-08 00:00:00,"Lee, G. T., Won, J. W., Lim, K. R., Kang, M., Kwon, H. J., Na, Y. S., & Choi, Y. S. (2020). Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures. Metals and Materials International. https://doi.org/10.1007/s12540-020-00786-7",0.6409984511561013,6.59125331708461,-1.0,1613.9164353631647,0.608
205,18,4693237.0,606.1638,606.1638,CoCrFeNiMn,VIM + homogenized (1473 K & 24 h) + rolling (973 K) + annealed (1273K),FCC,14.3 ± 8.6,851.2,903.9,,0.147,RT,-1.0,50,RBT,ISO 1143,Dog-bone,"d=6, l=60",549,549,10000000.0,0.608,2020-06-08 00:00:00,"Lee, G. T., Won, J. W., Lim, K. R., Kang, M., Kwon, H. J., Na, Y. S., & Choi, Y. S. (2020). Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures. Metals and Materials International. https://doi.org/10.1007/s12540-020-00786-7",0.6706093594424163,6.671472485853947,-1.0,1840.2581171520299,0.608
206,18,7752331.0,559.5113,559.5113,CoCrFeNiMn,VIM + homogenized (1473 K & 24 h) + rolling (973 K) + annealed (1273K),FCC,14.3 ± 8.6,851.2,903.9,,0.147,RT,-1.0,50,RBT,ISO 1143,Dog-bone,"d=6, l=60",549,549,10000000.0,0.608,2020-06-08 00:00:00,"Lee, G. T., Won, J. W., Lim, K. R., Kang, M., Kwon, H. J., Na, Y. S., & Choi, Y. S. (2020). Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures. Metals and Materials International. https://doi.org/10.1007/s12540-020-00786-7",0.6189969023122027,6.889432307438555,-1.0,1468.5216561112488,0.608
207,18,9597380.0,549.5842,549.5842,CoCrFeNiMn,VIM + homogenized (1473 K & 24 h) + rolling (973 K) + annealed (1273K),FCC,14.3 ± 8.6,851.2,903.9,,0.147,RT,-1.0,50,RBT,ISO 1143,Dog-bone,"d=6, l=60",549,549,10000000.0,0.608,2020-06-08 00:00:00,"Lee, G. T., Won, J. W., Lim, K. R., Kang, M., Kwon, H. J., Na, Y. S., & Choi, Y. S. (2020). Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures. Metals and Materials International. https://doi.org/10.1007/s12540-020-00786-7",0.6080143821219162,6.982152690660384,-1.0,1402.0519502093896,0.608
208,19,154953.40607,660.17699,660.17699,CoCrFeNiMn,VIM + homogenized (1473 K & 24 h) + rolling (973 K) + annealed (1273 K),FCC,10.8 ± 9.2,770.1,848.9,,0.23,CT,-1.0,50,RBT,ISO 1143,Dog-bone,"d=6, l=60",474,474,10000000.0,0.56,2020-06-09 00:00:00,"Lee, G. T., Won, J. W., Lim, K. R., Kang, M., Kwon, H. J., Na, Y. S., & Choi, Y. S. (2020). Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures. Metals and Materials International. https://doi.org/10.1007/s12540-020-00786-8",0.7776852279420428,5.190201127017045,-1.0,2969.559709814931,0.56
209,19,557272.89967,606.28319,606.28319,CoCrFeNiMn,VIM + homogenized (1473 K & 24 h) + rolling (973 K) + annealed (1273 K),FCC,10.8 ± 9.2,770.1,848.9,,0.23,CT,-1.0,50,RBT,ISO 1143,Dog-bone,"d=6, l=60",474,474,10000000.0,0.56,2020-06-09 00:00:00,"Lee, G. T., Won, J. W., Lim, K. R., Kang, M., Kwon, H. J., Na, Y. S., & Choi, Y. S. (2020). Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures. Metals and Materials International. https://doi.org/10.1007/s12540-020-00786-8",0.7141985981858876,5.746067923713029,-1.0,2121.344353637326,0.56
210,19,413805.80199,599.46903,599.46903,CoCrFeNiMn,VIM + homogenized (1473 K & 24 h) + rolling (973 K) + annealed (1273 K),FCC,10.8 ± 9.2,770.1,848.9,,0.23,CT,-1.0,50,RBT,ISO 1143,Dog-bone,"d=6, l=60",474,474,10000000.0,0.56,2020-06-09 00:00:00,"Lee, G. T., Won, J. W., Lim, K. R., Kang, M., Kwon, H. J., Na, Y. S., & Choi, Y. S. (2020). Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures. Metals and Materials International. https://doi.org/10.1007/s12540-020-00786-8",0.7061715514194841,5.61679657563512,-1.0,2040.2007800675274,0.56
211,19,367356.76033,580.88496,580.88496,CoCrFeNiMn,VIM + homogenized (1473 K & 24 h) + rolling (973 K) + annealed (1273 K),FCC,10.8 ± 9.2,770.1,848.9,,0.23,CT,-1.0,50,RBT,ISO 1143,Dog-bone,"d=6, l=60",474,474,10000000.0,0.56,2020-06-09 00:00:00,"Lee, G. T., Won, J. W., Lim, K. R., Kang, M., Kwon, H. J., Na, Y. S., & Choi, Y. S. (2020). Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures. Metals and Materials International. https://doi.org/10.1007/s12540-020-00786-8",0.6842796089056425,5.56508803641396,-1.0,1839.871533119932,0.56
212,19,1269751.26267,550.53097,550.53097,CoCrFeNiMn,VIM + homogenized (1473 K & 24 h) + rolling (973 K) + annealed (1273 K),FCC,10.8 ± 9.2,770.1,848.9,,0.23,CT,-1.0,50,RBT,ISO 1143,Dog-bone,"d=6, l=60",474,474,10000000.0,0.56,2020-06-09 00:00:00,"Lee, G. T., Won, J. W., Lim, K. R., Kang, M., Kwon, H. J., Na, Y. S., & Choi, Y. S. (2020). Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures. Metals and Materials International. https://doi.org/10.1007/s12540-020-00786-8",0.6485227588644128,6.10371865337332,-1.0,1566.334617346177,0.56
213,19,1244802.81999,520.17699,520.17699,CoCrFeNiMn,VIM + homogenized (1473 K & 24 h) + rolling (973 K) + annealed (1273 K),FCC,10.8 ± 9.2,770.1,848.9,,0.23,CT,-1.0,50,RBT,ISO 1143,Dog-bone,"d=6, l=60",474,474,10000000.0,0.56,2020-06-09 00:00:00,"Lee, G. T., Won, J. W., Lim, K. R., Kang, M., Kwon, H. J., Na, Y. S., & Choi, Y. S. (2020). Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures. Metals and Materials International. https://doi.org/10.1007/s12540-020-00786-8",0.6127659206031335,6.095100563502224,-1.0,1343.3140771344242,0.56
214,19,3744592.39863,500.97345,500.97345,CoCrFeNiMn,VIM + homogenized (1473 K & 24 h) + rolling (973 K) + annealed (1273 K),FCC,10.8 ± 9.2,770.1,848.9,,0.23,CT,-1.0,50,RBT,ISO 1143,Dog-bone,"d=6, l=60",474,474,10000000.0,0.56,2020-06-09 00:00:00,"Lee, G. T., Won, J. W., Lim, K. R., Kang, M., Kwon, H. J., Na, Y. S., & Choi, Y. S. (2020). Effect of Microstructural Features on the High-Cycle Fatigue Behavior of CoCrFeMnNi High-Entropy Alloys Deformed at Room and Cryogenic Temperatures. Metals and Materials International. https://doi.org/10.1007/s12540-020-00786-8",0.590144245494169,6.573404551365318,-1.0,1222.3164967002376,0.56
